Sentence	Writer_Anger
ぐっすり寝ている間に電話が鳴り、担当から泣きのメールが来ていた。きょうのきょうという仕事が今できるわけない。すまぬ。	0
寝ただけなのに空腹。どういうわけ！	0
四条大宮のフルーツサンドが気になっているからちょっと行ってくる〜。	0
昨日ノベルティを作ったぶん精算しとこう。	0
土曜か日曜に行ったら完売だった。	0
12時には出たい！希望。	0
着替えるのが億劫。だらだら〜。	0
そういえばシェパード見つかったそうでよかったね。	0
わりとがんばった！センスがないのは周知の事実。	0
拡大できたら消す。	0
先に精算しとこか。時間がかかったからこれでいく！よ！	0
オッケー、文字が潰れないか心配。	0
画層ソフト使えたらいいけどふふふふふ。笑うしかない。	0
サイトのテキスト直打ちなんだけど……	0
わたしが絵を描いていたら、難解ソフトを使役できただろうか。使役。	0
画像、ですな。画層ってタイプミスジャーン。	0
一の垢はあれっきりですなたぶん。わはは。	0
おいちゃんからフォロリク出した報告。	0
見た目は普通だな。	0
ヤオイソ。	0
食べてみる！わーい！	0
カロリー表示が罪深いよー！	0
こんなもんか？期待値が高いと肩透かしを食らう。	0
厚手のパーカーだと暑かった。夜は冷えるかなあ。	0
ロキソニンを飲んで出陣です！よしどっか行くぞ。でもまだ火曜なんよね。	0
パーラーがあったからパフェでもよかったなー。キルフェボンを初めて食べた時はあの見た目からしておぉぉと感動したっけ。	0
日頃の運動不足から、歩いて痩せるはずがそれ以上に食べてむしろ肥えたかもしれない。	0
ホテルで飲めるコーヒーが美味しくてセブンより好きかもしれない。インスタはセブン基準。	0
インスタント！ですね。はい。では出陣だ〜〜。	0
夜にご飯食べしたい店が18時オープンなのでもうちょっとここにいる。	0
おまけの文庫本、20pだと千円で刷ってもらえる。すごい。	0
フォトジェニック！	0
それなりの混雑。	0
草食系頭脳派イケメンでした。	0
海月、見飽きない。	0
波の上漂う海月を見るのが好きで〜が過ぎる。	0
しかしつい、古いiPhoneで写真撮ってしまーう！	0
買い物しよう。かわいい。物好きなほうでだいたいなんでも「かわいい」。	0
島原見物に行こうか思案して休憩中。	0
推しが明確なんだよ。	0
ピアスを買ったよ。ラッコ……ラッコ鍋を思い出してくれ。	0
きょう優勝決まるかもしれないのに地元局しか中継がない。	1
かなしみ。	0
遊びを断った手間、何か……ってなるよ。	0
センスがよくないからお土産もやべー。Kちゃんには前回買って可愛がっているサンショウウオぬい小型。	0
食べ物の方が気楽。あげるなら消えてなくなるものがよい。	0
やはり延期にしてもらった元同僚のオネーサンにはまだ何も買ってない。漬物かなぁ。	0
おなかへったなり。	0
烏丸のほうでご飯食べて帰る。	0
自分にはチンアナゴのふりかけだよ！かわいいのだ！あとマグカップ買ったよ。	0
さて移動しますか。	0
わたしは推しがラスカルなので、これもまたわかりやすい。	0
京都水族館はサンショウウオ推しです。	0
バスに乗り遅れちゃった。まぁ急ぐことはないけど。	0
酒飲みになりたい。	0
烏丸夜遊び何できるかなワクワク！	0
スカートの下に短パン（正式名称は何？）はいているから雑な挙動。	0
でも酒豪の友達が健康の為に禁酒してるから、わたしは飲めなくてよいかも。	0
酒飲みならアル中まっしぐらと友人には言われたっけ。	0
人生で時間を使っているのは物を探す時間。次が睡眠だとバス中の会話。	0
そうかぁ？わたしは寝てる時間やと思うよ。	0
所属するなら一番は行きつけの飲み屋を作ることらしい。居場所ってやつですね。	0
錦の銭湯にも行きたい。ジャズの流れる銭湯って異空間。	0
上島珈琲店でだらだら。地元より高いの！場所代？とやらしいことがよぎるのであった。	0
甘いもんがしみるぜー。	0
居酒屋さんの開き待ちなんだよ。ごはんたのしみー。	0
タイムラインに自分しかいない。笑う。	0
すんません。さて行きますか、本日のメイン！！	0
着いた！わー想像とかなり違う。笑う。	0
飲み屋の雰囲気はとても好きだよ。	0
サラダにシーチキン入ってて撃沈！	0
こんな感じ。出前館のメニューを見て気になったのだ。	0
ただいま。食べログ高評価に期待しすぎた。	0
こだわりの強さは感じたけど好きな味じゃなかった。ガッカリ。残念です。うぅ。食べログのレビューあてにならんね。	0
中村晃がDHならグラシアルをDHにしてレフト中村晃が良いと思うー。レフティースナイパーだよ！	0
素人ですが。	0
優勝してくれロッテに勝ったら別モンやろ。	0
友人はガッツがあるので何度も心配ですと連絡をくれるが、逆ならわたしは放っておくなあ。	3
指示語の多さ。	0
だってあれでしょ、あれでしょ。あれはねーわ。同じ目にあわされてそれが言えるのか？	3
